id,type,title,country,year,rating,genre
s7872,Movie,Rise of the Zombie,India,2013,TV-MA,"Horror Movies, International Movies"
s7874,Movie,Rivaaz,India,2011,TV-MA,"Dramas, Independent Movies, International Movies"
s7875,Movie,Road to Sangam,India,2010,TV-14,"Dramas, Independent Movies, International Movies"
s7876,Movie,Road to Yesterday,Nigeria,2015,TV-14,"Dramas, International Movies"
s7877,Movie,Roberto Saviano: Writing Under Police Protection,Italy,2016,TV-14,"Documentaries, International Movies"
s7878,Movie,Robin Hood: The Rebellion,United Kingdom,2018,TV-14,"Action & Adventure, Independent Movies, International Movies"
s7880,Movie,Rocky,United States,1976,PG,"Action & Adventure, Classic Movies, Dramas"
s7881,Movie,Rocky II,United States,1979,PG,"Dramas, Sports Movies"
s7882,Movie,Rocky III,United States,1982,PG,"Dramas, Sports Movies"
s7883,Movie,Rocky IV,United States,1985,PG,"Dramas, Sports Movies"
s7884,Movie,Rocky V,United States,1990,PG-13,"Dramas, Sports Movies"
s7885,Movie,Roger Corman's Death Race 2050,United States,2017,R,"Action & Adventure, Sci-Fi & Fantasy"
s7886,Movie,Roh's Beauty,Egypt,2014,TV-MA,"Dramas, International Movies"
s7889,Movie,Romeo Ranjha,"India, Canada",2014,TV-14,"Action & Adventure, Comedies, Music & Musicals"
s7890,Movie,Room,"Ireland, Canada, United Kingdom, United States",2015,R,"Dramas, Independent Movies"
s7891,Movie,Room for Rent,Canada,2017,TV-MA,"Comedies, Independent Movies"
s7892,Movie,Room on the Broom,"United Kingdom, Germany",2012,TV-Y7,"Children & Family Movies, Independent Movies"
s7895,Movie,Rosemary's Baby,United States,1968,R,"Classic Movies, Horror Movies, Thrillers"
s7896,Movie,Rounders,United States,1998,R,Dramas
s7897,TV Show,Royal Pains,United States,2016,TV-PG,"TV Comedies, TV Dramas"
s7899,Movie,Rukh,India,2017,TV-MA,"Dramas, Independent Movies, International Movies"
s7900,Movie,Rumble,Mexico,2016,TV-MA,"Action & Adventure, Independent Movies"
s7901,Movie,Rumble in the Bronx,Hong Kong,1995,R,"Action & Adventure, Comedies, International Movies"
s7902,Movie,Rumor Has It,"United States, Germany, Australia",2005,PG-13,"Comedies, Romantic Movies"
s7903,Movie,Run,India,2004,TV-14,"Action & Adventure, International Movies, Music & Musicals"
s7904,Movie,Runaway Bride,United States,1999,PG,"Comedies, Romantic Movies"
s7905,Movie,Running for Grace,United States,2018,TV-14,"Dramas, Romantic Movies"
s7906,Movie,Running Out Of Time,United States,2018,TV-14,Thrillers
s7908,Movie,Russell Madness,United States,2015,PG,"Children & Family Movies, Comedies, Sports Movies"
s7910,Movie,Russell Peters: Notorious,United States,2013,NR,Stand-Up Comedy
s7911,Movie,Rustom,India,2016,TV-14,"Dramas, International Movies"
s7913,Movie,S.W.A.T.,United States,2003,PG-13,Action & Adventure
s7914,Movie,Saath Saath,India,1982,TV-14,"Dramas, Independent Movies, International Movies"
s7916,Movie,Sadece Sen,Turkey,2014,TV-MA,"Dramas, International Movies, Romantic Movies"
s7917,Movie,Sadie's Last Days on Earth,Canada,2016,TV-14,"Comedies, Sci-Fi & Fantasy"
s7918,Movie,Sadma,India,1983,TV-14,"Dramas, International Movies, Romantic Movies"
s7919,TV Show,Sadqay Tumhare,Pakistan,2014,TV-PG,"International TV Shows, Romantic TV Shows, TV Dramas"
s7920,Movie,Saeed Mirza: The Leftist Sufi,India,2016,TV-MA,"Documentaries, International Movies"
s7921,Movie,Safety Not Guaranteed,United States,2012,R,"Comedies, Independent Movies, Romantic Movies"
s7922,Movie,Saheb Bibi Golaam,India,2016,TV-MA,"Dramas, International Movies"
s7923,Movie,Sairat,India,2016,TV-14,"Dramas, International Movies, Romantic Movies"
s7924,Movie,Sakhi,India,2007,TV-PG,"Dramas, International Movies, Music & Musicals"
s7925,Movie,Salem: His Sister's Father,Egypt,2014,TV-14,"Dramas, International Movies"
s7926,Movie,Samantaral,India,2017,TV-MA,"Dramas, International Movies"
s7927,Movie,Samarppanam,India,2017,TV-PG,"Dramas, International Movies"
s7928,Movie,Sameer Abu Alneel,Egypt,2013,TV-14,"Comedies, International Movies"
s7929,Movie,Samson,"South Africa, United States",2018,PG-13,"Action & Adventure, Dramas, Faith & Spirituality"
s7932,Movie,Sanai Choughade,India,2008,TV-14,"Comedies, Dramas, International Movies"
s7933,Movie,Sangam,India,1964,TV-14,"Classic Movies, Dramas, International Movies"
s7934,Movie,Santa Claws,United States,2014,TV-PG,"Children & Family Movies, Comedies"
s7935,Movie,Santa's Apprentice,"Australia, France, Ireland",2010,TV-G,Children & Family Movies
s7936,Movie,Sarah's Key,France,2010,PG-13,"Dramas, International Movies"
s7937,Movie,Sardaar ji,Canada,2015,TV-14,"Comedies, International Movies, Music & Musicals"
s7938,Movie,Sardaarji 2,"Australia, India",2016,TV-PG,"Action & Adventure, Comedies, International Movies"
s7939,Movie,Sarivar Sari,India,2005,TV-14,"Dramas, International Movies"
s7940,Movie,Sarvopari Palakkaran,India,2017,TV-14,"Dramas, International Movies"
s7941,Movie,Sat Sri Akal,India,2008,TV-14,"Dramas, Faith & Spirituality, International Movies"
s7942,Movie,Satan & Adam,United States,2018,TV-MA,"Documentaries, Music & Musicals"
s7944,Movie,Satrangi Re,India,2012,TV-14,"Dramas, International Movies, Music & Musicals"
s7945,Movie,Satte Pe Satta,India,1982,TV-14,"Comedies, Cult Movies, Dramas"
s7946,Movie,Saturday Church,United States,2017,TV-MA,"Dramas, LGBTQ Movies"
s7947,Movie,Savage Dog,United States,2017,TV-MA,"Action & Adventure, Independent Movies"
s7948,Movie,Savage Raghda,Egypt,2018,TV-MA,"Comedies, International Movies, Romantic Movies"
s7950,Movie,Saving Mr. Banks,"United States, United Kingdom, Australia",2013,PG-13,"Comedies, Dramas"
s7951,Movie,Saving Zoë,United States,2019,R,Dramas
s7952,Movie,Say When,United States,2014,R,"Comedies, Dramas, Independent Movies"
s7953,Movie,Scales: Mermaids Are Real,United States,2017,PG,Children & Family Movies
s7955,Movie,Scandal in Sorrento,"Italy, France",1955,TV-PG,"Classic Movies, Comedies, Independent Movies"
s7956,Movie,Scary Movie,United States,2000,R,"Comedies, Horror Movies"
s7957,Movie,Scary Movie 5,United States,2013,PG-13,"Comedies, Horror Movies"
s7958,Movie,Schindler's List,United States,1993,R,"Classic Movies, Dramas"
s7959,Movie,School Daze,United States,1988,R,"Comedies, Dramas"
s7960,Movie,Scooby-Doo on Zombie Island,United States,1998,TV-PG,Children & Family Movies
s7961,Movie,Scott Pilgrim vs. the World,"United States, United Kingdom, Canada, Japan",2010,PG-13,"Action & Adventure, Comedies, Cult Movies"
s7962,Movie,Scream 2,United States,1997,R,Horror Movies
s7963,Movie,Scream 3,United States,2000,R,Horror Movies
s7964,Movie,Seal Team Six: The Raid on Osama Bin Laden,United States,2012,TV-MA,Action & Adventure
s7965,Movie,Searching for Bobby Fischer,United States,1993,PG,"Children & Family Movies, Classic Movies, Dramas"
s7966,Movie,Searching for Sugar Man,"Sweden, United Kingdom, Finland",2012,PG-13,"Documentaries, International Movies, Music & Musicals"
s7967,Movie,Season of the Witch,United States,2011,PG-13,"Action & Adventure, Sci-Fi & Fantasy"
s7968,Movie,Secret,"Hong Kong, Taiwan",2007,TV-PG,"Dramas, International Movies, Music & Musicals"
s7970,Movie,Secret in Their Eyes,"United States, United Kingdom, Spain, South Korea",2015,PG-13,"Dramas, Thrillers"
s7971,Movie,Secrets of Althorp - The Spencers,United States,2013,TV-PG,"Documentaries, International Movies"
s7972,Movie,Secrets of Chatsworth,United States,2013,TV-PG,"Documentaries, International Movies"
s7973,Movie,Secrets of Henry VIII's Palace: Hampton Court,United States,2013,TV-PG,"Documentaries, International Movies"
s7974,Movie,Secrets of Her Majesty's Secret Service,United Kingdom,2014,TV-PG,"Documentaries, International Movies"
s7975,Movie,Secrets of Highclere Castle,United States,2013,TV-PG,"Documentaries, International Movies"
s7976,Movie,Secrets of Scotland Yard,United Kingdom,2013,TV-14,Documentaries
s7977,Movie,Secrets of Selfridges,United States,2014,TV-PG,Documentaries
s7978,Movie,Secrets of the Tower of London,United Kingdom,2013,TV-PG,Documentaries
s7979,Movie,Secrets of Underground London,United Kingdom,2014,TV-PG,"Documentaries, International Movies"
s7980,Movie,Secrets of Westminster,"United States, United Kingdom",2014,TV-PG,"Documentaries, International Movies"
s7981,Movie,Sen Kimsin?,Turkey,2012,TV-14,"Comedies, International Movies"
s7982,Movie,Senna,"United Kingdom, France, United States",2010,PG-13,"Documentaries, International Movies, Sports Movies"
s7984,Movie,"Septiembre, un llanto en silencio",Guatemala,2017,TV-MA,"Dramas, Independent Movies, International Movies"
s7986,Movie,Set Up,United States,2011,R,Action & Adventure
s7987,Movie,Sex and the City 2,United States,2010,R,"Comedies, Dramas, Romantic Movies"
s7988,Movie,Sex and the City: The Movie,United States,2008,R,"Comedies, Dramas, Romantic Movies"
s7989,Movie,Sex Doll,"United Kingdom, France",2016,UR,"Dramas, International Movies, Romantic Movies"
s7990,Movie,"Sexo, Pudor y Lagrimas",Mexico,1999,R,"Comedies, Dramas, International Movies"
s7991,Movie,SGT. Will Gardner,United States,2019,TV-MA,Dramas
s7993,Movie,Shahanpan Dega Deva,India,2011,TV-14,"Comedies, International Movies"
s7995,Movie,Shakti: The Power,India,2002,TV-MA,"Dramas, International Movies, Thrillers"
s7996,Movie,Shanghai,India,2012,TV-14,"Dramas, Independent Movies, International Movies"
s7997,Movie,Shararat,India,2002,TV-PG,"Comedies, International Movies, Music & Musicals"
s7998,Movie,Shark Busters,Hong Kong,2002,TV-14,"Dramas, International Movies"
s7999,Movie,Shark Night,United States,2011,PG-13,Horror Movies
s8000,Movie,Shaurya: It Takes Courage to Make Right... Right,India,2008,TV-14,"Dramas, International Movies"
s8002,Movie,Shelter,United States,2010,R,"Horror Movies, Thrillers"
s8004,Movie,Sherlock Holmes,"United States, Germany, United Kingdom, Australia",2009,PG-13,"Action & Adventure, Comedies"
s8005,Movie,Shiva,India,1990,TV-MA,"Action & Adventure, Dramas, International Movies"
s8006,Movie,Shopkins: Chef Club,United States,2016,TV-Y,Movies
s8007,Movie,Shopkins: Wild,Australia,2018,TV-Y,Movies
s8008,Movie,Shopkins: World Vacation,Australia,2017,TV-Y,Movies
s8009,Movie,Shorgul,India,2016,TV-14,"Dramas, International Movies"
s8010,Movie,Short Term 12,United States,2013,R,"Dramas, Independent Movies"
s8011,Movie,Shorts,"United States, United Arab Emirates",2009,PG,"Children & Family Movies, Comedies"
s8012,Movie,SHOT! The Psycho-Spiritual Mantra of Rock,"United Kingdom, United States",2016,TV-MA,"Documentaries, Music & Musicals"
s8013,Movie,Shuddhi,"India, United States",2017,TV-14,"Dramas, International Movies, Thrillers"
s8014,Movie,Shutter,Thailand,2004,TV-MA,"Horror Movies, International Movies"
s8015,Movie,Sicilian Ghost Story,"Italy, France, Switzerland",2017,TV-MA,"Dramas, International Movies, Thrillers"
s8017,Movie,Siddhant,India,2014,TV-G,"Dramas, Independent Movies, International Movies"
s8018,Movie,Silencer,United States,2018,TV-MA,"Action & Adventure, Independent Movies"
s8019,Movie,Silent Hill: Revelation,"Canada, France, United States",2012,R,Horror Movies
s8024,Movie,Singh Saab the Great,India,2013,TV-14,"Action & Adventure, Dramas, International Movies"
s8025,Movie,Single,Indonesia,2015,TV-PG,"Comedies, International Movies, Romantic Movies"
s8026,Movie,Singularity,"Switzerland, United States",2017,PG-13,"Action & Adventure, Dramas, Sci-Fi & Fantasy"
s8027,Movie,Sinister Circle,Peru,2017,TV-MA,"Horror Movies, International Movies"
s8028,Movie,Siren,United States,2016,TV-MA,Horror Movies
s8029,Movie,Sister Code,United States,2015,R,"Comedies, Dramas, Romantic Movies"
s8030,Movie,Skin Trade,"Thailand, Canada, United States",2014,R,Action & Adventure
s8033,Movie,Skiptrace,"China, Hong Kong, United States",2016,PG-13,"Action & Adventure, Comedies"
s8034,Movie,Sky on Fire,"China, Hong Kong",2016,TV-MA,"Action & Adventure, International Movies"
s8036,Movie,Skyline,United States,2010,PG-13,"Action & Adventure, Sci-Fi & Fantasy"
s8037,Movie,Sleeping with Other People,United States,2015,R,"Comedies, Dramas, Independent Movies"
s8038,Movie,Sleepover,United States,2004,PG,"Comedies, Romantic Movies"
s8039,Movie,Sling Blade,United States,1996,R,"Dramas, Independent Movies"
s8040,Movie,Sliver,United States,1993,R,Thrillers
s8042,Movie,Slow West,"United Kingdom, New Zealand",2015,R,"Action & Adventure, Dramas, International Movies"
s8043,Movie,Small Soldiers,United States,1998,PG-13,"Action & Adventure, Comedies, Sci-Fi & Fantasy"
s8044,Movie,Smart People,United States,2008,R,"Comedies, Dramas, Independent Movies"
s8046,Movie,SMOSH: The Movie,United States,2015,PG-13,Comedies
s8047,Movie,Sniper: Special Ops,United States,2016,R,"Action & Adventure, Dramas"
s8048,Movie,Socha Na Tha,India,2005,TV-14,"Comedies, International Movies, Romantic Movies"
s8050,Movie,Soekarno,Indonesia,2013,TV-MA,"Dramas, International Movies"
s8051,Movie,Solo Con Tu Pareja,Mexico,1991,NR,"Comedies, Independent Movies, International Movies"
s8052,Movie,Solo: A Star Wars Story,United States,2018,PG-13,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy"
s8053,Movie,Solo: A Star Wars Story (Spanish Version),United States,2018,PG-13,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy"
s8054,Movie,Solomon Kane,"Czech Republic, United Kingdom, France",2009,R,"Action & Adventure, International Movies, Sci-Fi & Fantasy"
s8055,Movie,Some Freaks,United States,2017,TV-MA,"Dramas, Romantic Movies"
s8056,Movie,Something's Gotta Give,United States,2003,PG-13,"Comedies, Romantic Movies"
s8057,Movie,Son of a Gun,"Australia, United Kingdom, Canada",2014,R,"Action & Adventure, Dramas, Independent Movies"
s8060,Movie,Soul Surfer,United States,2011,PG,"Dramas, Faith & Spirituality, Sports Movies"
s8061,Movie,Soul to Keep,United States,2019,TV-MA,"Horror Movies, Independent Movies"
s8064,Movie,Sparkle,United States,1976,PG,"Dramas, Music & Musicals"
s8066,Movie,Speech & Debate,United States,2017,PG-13,"Comedies, Dramas, Independent Movies"
s8068,Movie,Spider-Man 3,United States,2007,PG-13,"Action & Adventure, Sci-Fi & Fantasy"
s8069,Movie,Spider-Man: Into the Spider-Verse,United States,2018,PG,"Action & Adventure, Comedies"
s8070,Movie,Spitfire: The Plane that Saved the World,United Kingdom,2018,TV-14,Documentaries
s8072,Movie,Spotlight,United States,2015,R,"Dramas, Independent Movies"
s8073,Movie,Spring Breakers,"United States, France",2012,R,"Comedies, Cult Movies, Dramas"
s8074,Movie,Sprinter,"Jamaica, United States",2018,TV-MA,"Dramas, International Movies, Sports Movies"
s8075,Movie,Spy Kids,United States,2001,PG,"Children & Family Movies, Comedies"
s8076,Movie,Spy Kids 2: The Island of Lost Dreams,United States,2002,PG,"Children & Family Movies, Comedies"
s8077,Movie,Spy Kids 3: Game Over,United States,2003,PG,"Children & Family Movies, Comedies"
s8078,Movie,Spy Time,Spain,2015,TV-MA,"Action & Adventure, Comedies, International Movies"
s8079,Movie,St. Agatha,United States,2018,TV-MA,"Horror Movies, Independent Movies"
s8080,Movie,Staged Killer,United States,2019,TV-14,Thrillers
s8081,Movie,Standoff,Canada,2015,R,Action & Adventure
s8083,Movie,Star Wars: Episode VIII: The Last Jedi,United States,2017,PG-13,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy"
s8085,Movie,Starred Up,United Kingdom,2013,TV-MA,"Dramas, Independent Movies, International Movies"
s8087,Movie,Stealing History,United States,2006,TV-PG,"Documentaries, International Movies"
s8088,Movie,Step Brothers,United States,2008,R,Comedies
s8089,Movie,Step Outside,Egypt,2018,TV-14,"Comedies, International Movies"
s8090,Movie,Stephanie,United States,2017,R,Horror Movies
s8091,Movie,Sthaniya Sambaad,India,2010,TV-14,"Dramas, International Movies"
s8092,Movie,Still,Thailand,2010,TV-MA,"Horror Movies, International Movies"
s8093,Movie,Stink!,United States,2015,TV-PG,Documentaries
s8096,Movie,Stonehearst Asylum,United States,2014,PG-13,"Horror Movies, Thrillers"
s8099,Movie,Story of an Egg,India,2017,TV-PG,"Comedies, International Movies, Romantic Movies"
s8100,Movie,Straight Up,United States,2020,TV-MA,"Comedies, Independent Movies, LGBTQ Movies"
s8101,Movie,Strange but True,Canada,2019,PG-13,"Dramas, Thrillers"
s8102,Movie,Stranger than Fiction,"United States, United Kingdom",2006,PG-13,"Comedies, Romantic Movies"
s8104,Movie,Strictly Ballroom,"Australia, United Kingdom",1992,PG,"Classic Movies, Comedies, Romantic Movies"
s8106,Movie,Stripes,United States,1981,R,"Classic Movies, Comedies, Cult Movies"
s8107,Movie,Striptease,United States,1996,R,"Comedies, Dramas"
s8109,Movie,Stronger Than the World,Brazil,2016,NR,"Action & Adventure, Dramas, International Movies"
s8111,Movie,Stuart Little 2,United States,2002,PG,"Children & Family Movies, Comedies"
s8112,Movie,Submission,United States,2019,TV-MA,"Action & Adventure, Dramas"
s8113,Movie,Suburra,"Italy, France",2015,NR,"Dramas, International Movies, Thrillers"
s8114,Movie,Suckseed,Thailand,2011,TV-MA,"Comedies, International Movies, Music & Musicals"
s8115,Movie,Sudani from Nigeria,India,2018,TV-14,"Comedies, Dramas, International Movies"
s8116,Movie,Suicide (Hitabdut),Israel,2014,TV-MA,"International Movies, Thrillers"
s8117,Movie,Suite Française,"United Kingdom, France, Canada, Belgium, United States",2014,TV-MA,"Dramas, International Movies, Romantic Movies"
s8119,Movie,Summer Night,United States,2019,TV-MA,"Comedies, Dramas, Romantic Movies"
s8120,Movie,Summer of '92,"Denmark, United Kingdom, Sweden",2015,TV-MA,"Dramas, International Movies, Sports Movies"
s8121,Movie,Sunrise,"India, France",2014,TV-MA,"Dramas, Independent Movies, International Movies"
s8123,Movie,Super Bheem Bana Vajraveer,India,2018,TV-Y7,Children & Family Movies
s8124,Movie,Super Dark Times,United States,2017,TV-MA,"Dramas, Independent Movies, Thrillers"
s8125,Movie,Super Nani,India,2014,TV-PG,"Comedies, Dramas, International Movies"
s8127,Movie,Superbad,United States,2007,R,"Comedies, Cult Movies"
